['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_latitude_50m']	0.064944
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_latitude_500m']	0.064967
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_latitude_1500m']	0.065005
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_latitude_1000m']	0.065012
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m']	0.064924
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_label_1000m']	0.064926
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_50m']	0.064952
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_label_100m']	0.064961
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_250m']	0.064988
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_500m']	0.065015
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_100m']	0.065025
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_1000m']	0.065037
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_1500m']	0.065055
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m']	0.064842
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_250m']	0.064865
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_100m']	0.064865
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_50m']	0.064889
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_label_100m']	0.064894
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_1000m']	0.06492
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_label_1000m']	0.064925
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_1500m']	0.064961
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m']	0.064909
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_50m']	0.064946
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_250m']	0.064953
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_1500m']	0.064955
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_label_100m']	0.064958
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_label_1000m']	0.064965
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_1000m']	0.064985
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m']	0.064899
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_label_1000m']	0.064908
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_250m']	0.064909
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_label_100m']	0.064939
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_1000m']	0.064946
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_1500m']	0.064959
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m']	0.064867
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_latitude_250m']	0.064872
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_100m']	0.064894
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_latitude_1500m']	0.064909
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_latitude_1000m']	0.064913
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m']	0.064972
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_1500m']	0.065007
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_label_100m']	0.065022
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_1000m']	0.065026
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m', 'cluster_label_100m']	0.064981
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m', 'cluster_latitude_1500m']	0.064988
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m', 'cluster_latitude_1000m']	0.064998
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m', 'cluster_label_100m', 'cluster_latitude_1000m']	0.064975
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m', 'cluster_label_100m', 'cluster_latitude_1500m']	0.065007
['cluster_longitude_25m', 'cluster_longitude_1000m', 'cluster_longitude_1500m', 'cluster_label_500m', 'cluster_label_25m', 'cluster_longitude_50m', 'cluster_longitude_500m', 'cluster_longitude_250m', 'cluster_label_50m', 'cluster_label_250m', 'cluster_longitude_100m', 'cluster_label_1500m', 'cluster_latitude_25m', 'cluster_latitude_500m', 'cluster_latitude_100m', 'cluster_latitude_50m', 'cluster_label_1000m', 'cluster_latitude_250m', 'cluster_label_100m', 'cluster_latitude_1000m', 'cluster_latitude_1500m']	0.065
